Gender,Height,Weight
Female,1.59,52.08
Female,1.63,63.83
Female,1.57,57.51
Female,1.56,56.78
Female,1.56,64.65
Female,1.68,70.76
Female,1.51,51.35
Female,1.69,71.18
Female,1.53,50.95
Female,1.49,46.41
Female,1.59,58.86
Female,1.54,49.28
Female,1.67,62.36
Female,1.63,58.03
Female,1.68,72.49
Female,1.64,58.05
Female,1.6,51.33
Female,1.58,53.45
Female,1.56,53.89
Female,1.68,65.62
Female,1.59,53.34
Female,1.77,76.11
Female,1.66,66.04
Female,1.58,66.45
Female,1.72,72.99
Female,1.52,43.38
Female,1.71,69.87
Female,1.49,46.47
Female,1.65,67.58
Female,1.67,76.56
Female,1.64,62.41
Female,1.64,56.94
Female,1.7,71.54
Female,1.65,64.14
Female,1.58,55.22
Female,1.61,75.1
Female,1.62,60.88
Female,1.6,63.42
Female,1.73,69.95
Female,1.68,64.21
Female,1.55,46.45
Female,1.58,56.16
Female,1.76,81.18
Female,1.55,52.43
Female,1.74,78.3
Female,1.56,60.05
Female,1.56,56.89
Female,1.61,58.51
Female,1.71,76.34
Female,1.56,55.24
Female,1.72,79.3
Female,1.73,70.15
Female,1.68,71.16
Female,1.68,75.06
Female,1.68,59.36
Female,1.56,59.98
Female,1.49,51.78
Female,1.57,58.22
Female,1.57,62.32
Female,1.57,56.28
Female,1.69,68.65
Female,1.59,53.17
Female,1.67,61.79
Female,1.66,69.31
Female,1.71,65.81
Female,1.73,78.01
Female,1.49,46.86
Female,1.63,73.37
Female,1.65,67.01
Female,1.59,59.24
Female,1.63,62.03
Female,1.67,63.31
Female,1.5,48.75
Female,1.64,64.85
Female,1.61,68.25
Female,1.49,53.4
Female,1.63,60.68
Female,1.51,49.88
Female,1.65,61.58
Female,1.6,68.16
Female,1.61,63.65
Female,1.59,64.71
Female,1.71,74.88
Female,1.6,58.66
Female,1.67,72.12
Female,1.59,53.61
Female,1.6,57.0
Female,1.78,83.56
Female,1.6,56.45
Female,1.7,67.28
Female,1.53,45.62
Female,1.67,74.48
Female,1.69,56.86
Female,1.62,66.51
Female,1.59,57.78
Female,1.62,59.6
Female,1.63,56.22
Female,1.72,83.34
Female,1.58,54.03
Female,1.56,60.32
Female,1.59,55.23
Female,1.68,78.65
Female,1.74,68.58
Female,1.61,62.56
Female,1.49,48.89
Female,1.53,50.38
Female,1.56,44.03
Female,1.66,70.05
Female,1.54,55.25
Female,1.57,53.09
Female,1.52,51.89
Female,1.62,56.61
Female,1.6,60.19
Female,1.69,73.11
Female,1.59,51.46
Female,1.77,75.71
Female,1.58,55.17
Female,1.59,51.41
Female,1.69,62.48
Female,1.57,51.21
Female,1.52,49.46
Female,1.64,64.93
Female,1.52,51.85
Female,1.65,70.31
Female,1.7,74.69
Female,1.64,63.24
Female,1.59,61.98
Female,1.5,43.08
Female,1.62,66.4
Female,1.72,77.02
Female,1.63,63.28
Female,1.52,44.65
Female,1.67,73.37
Female,1.63,65.09
Female,1.61,60.25
Female,1.65,63.53
Female,1.63,58.57
Female,1.71,81.2
Female,1.48,50.01
Female,1.62,60.33
Female,1.64,64.04
Female,1.57,48.72
Female,1.62,54.01
Female,1.7,70.63
Female,1.61,55.01
Female,1.56,57.52
Female,1.61,59.69
Female,1.58,60.68
Female,1.62,59.5
Female,1.68,72.63
Female,1.65,67.86
Female,1.55,58.86
Female,1.67,70.22
Female,1.64,68.94
Female,1.55,51.89
Female,1.52,55.28
Female,1.62,59.73
Female,1.69,68.56
Female,1.54,58.14
Female,1.64,62.84
Female,1.6,57.63
Female,1.54,56.71
Female,1.44,46.26
Female,1.76,76.86
Female,1.58,62.96
Female,1.67,73.73
Female,1.58,62.47
Female,1.64,68.7
Female,1.69,72.44
Female,1.74,76.37
Female,1.64,59.73
Female,1.63,64.15
Female,1.71,67.96
Female,1.61,58.54
Female,1.55,61.21
Female,1.7,66.12
Female,1.7,68.41
Female,1.76,71.87
Female,1.58,65.42
Female,1.66,66.56
Female,1.79,78.94
Female,1.62,64.79
Female,1.56,46.68
Female,1.55,55.17
Female,1.7,76.16
Female,1.72,63.47
Female,1.61,62.5
Female,1.51,46.29
Female,1.67,62.6
Female,1.65,68.51
Female,1.63,63.38
Female,1.54,55.74
Female,1.65,64.55
Female,1.69,73.62
Female,1.58,60.83
Female,1.65,71.17
Female,1.53,48.09
Female,1.54,50.34
Female,1.58,62.22
Female,1.68,63.87
Female,1.67,68.04
Female,1.57,64.78
Female,1.57,59.1
Female,1.58,60.96
Female,1.6,55.15
Female,1.62,65.22
Female,1.64,59.28
Female,1.57,58.4
Female,1.51,55.41
Female,1.66,68.2
Female,1.69,60.22
Female,1.65,71.39
Female,1.62,58.69
Female,1.5,49.53
Female,1.6,60.31
Female,1.64,64.9
Female,1.58,53.98
Female,1.7,78.22
Female,1.63,66.62
Female,1.71,70.87
Female,1.66,60.36
Female,1.58,62.06
Female,1.64,66.18
Female,1.72,78.28
Female,1.66,59.2
Female,1.54,56.41
Female,1.57,57.82
Female,1.7,73.49
Female,1.62,65.64
Female,1.67,66.41
Female,1.67,69.33
Female,1.62,60.71
Female,1.67,54.07
Female,1.68,63.11
Female,1.6,67.0
Female,1.65,56.5
Female,1.62,67.69
Female,1.64,59.15
Female,1.6,57.47
Female,1.65,57.68
Female,1.66,67.11
Female,1.55,53.99
Female,1.61,62.51
Female,1.55,51.1
Female,1.63,57.21
Female,1.68,72.18
Female,1.55,57.38
Female,1.72,68.92
Female,1.61,68.06
Female,1.68,69.05
Female,1.6,63.16
Female,1.67,68.95
Female,1.66,68.0
Female,1.66,64.62
Female,1.67,70.15
Female,1.62,63.82
Female,1.58,57.29
Female,1.63,65.25
Female,1.65,64.53
Female,1.63,64.09
Female,1.7,67.57
Female,1.64,66.17
Female,1.65,70.06
Female,1.55,47.49
Female,1.59,58.08
Female,1.62,61.07
Female,1.6,60.48
Female,1.49,51.33
Female,1.64,59.09
Female,1.66,70.09
Female,1.59,56.54
Female,1.7,68.68
Female,1.64,69.27
Female,1.64,67.55
Female,1.58,60.93
Female,1.57,58.31
Female,1.63,59.96
Female,1.61,60.93
Female,1.7,71.0
Female,1.58,54.59
Female,1.62,62.87
Female,1.64,62.58
Female,1.66,62.43
Female,1.48,51.48
Female,1.75,82.24
Female,1.72,74.91
Female,1.65,61.32
Female,1.63,67.96
Female,1.54,53.77
Female,1.57,62.89
Female,1.7,76.4
Female,1.67,72.99
Female,1.55,50.68
Female,1.65,63.42
Female,1.57,56.71
Female,1.69,66.99
Female,1.64,74.39
Female,1.54,57.54
Female,1.55,61.07
Female,1.58,50.97
Female,1.62,59.24
Female,1.63,59.73
Female,1.74,75.56
Female,1.54,62.09
Female,1.62,58.47
Female,1.6,56.38
Female,1.66,61.24
Female,1.62,59.69
Female,1.63,62.45
Female,1.6,60.31
Female,1.55,52.69
Female,1.67,59.22
Female,1.55,59.48
Female,1.64,59.36
Female,1.56,52.18
Female,1.58,68.53
Female,1.67,69.42
Female,1.63,66.0
Female,1.62,60.36
Female,1.69,66.41
Female,1.53,44.49
Female,1.69,68.59
Female,1.64,71.17
Female,1.68,65.93
Female,1.75,76.38
Female,1.67,63.21
Female,1.66,54.33
Female,1.63,60.38
Female,1.63,62.36
Female,1.53,44.12
Female,1.61,55.14
Female,1.61,61.74
Female,1.61,55.59
Female,1.54,49.76
Female,1.57,55.29
Female,1.7,59.75
Female,1.58,52.13
Female,1.59,65.05
Female,1.61,62.61
Female,1.7,68.5
Female,1.61,61.71
Female,1.62,62.21
Female,1.65,59.74
Female,1.67,69.64
Female,1.5,44.99
Female,1.72,65.73
Female,1.7,75.4
Female,1.55,55.8
Female,1.61,61.22
Female,1.55,58.07
Female,1.55,64.6
Female,1.73,75.61
Female,1.64,56.29
Female,1.58,60.46
Female,1.59,59.18
Female,1.65,65.44
Female,1.57,59.33
Female,1.65,64.5
Female,1.56,54.74
Female,1.59,58.13
Female,1.58,63.11
Female,1.48,45.76
Female,1.55,50.17
Female,1.61,61.19
Female,1.72,64.7
Female,1.63,61.86
Female,1.67,59.7
Female,1.62,66.03
Female,1.66,60.01
Female,1.52,49.1
Female,1.67,70.13
Female,1.59,66.42
Female,1.63,67.29
Female,1.59,60.84
Female,1.52,45.3
Female,1.62,61.96
Female,1.65,65.59
Female,1.65,68.69
Female,1.69,59.99
Female,1.62,71.11
Female,1.64,75.01
Female,1.65,60.48
Female,1.56,52.11
Female,1.67,72.7
Female,1.64,70.24
Female,1.57,62.09
Female,1.67,71.63
Female,1.63,68.72
Female,1.65,68.59
Female,1.38,29.35
Female,1.63,73.32
Female,1.63,56.88
Female,1.56,54.3
Female,1.6,62.83
Female,1.71,68.0
Female,1.58,66.33
Female,1.58,55.08
Female,1.69,61.66
Female,1.62,62.08
Female,1.54,55.08
Female,1.64,70.79
Female,1.58,58.67
Female,1.64,64.89
Female,1.68,65.7
Female,1.6,67.86
Female,1.58,59.22
Female,1.58,53.96
Female,1.54,48.4
Female,1.61,62.91
Female,1.61,58.0
Female,1.55,54.68
Female,1.62,55.55
Female,1.6,55.25
Female,1.52,42.28
Female,1.73,85.67
Female,1.45,48.08
Female,1.68,65.16
Female,1.6,55.89
Female,1.62,58.81
Female,1.64,68.84
Female,1.59,56.38
Female,1.62,58.51
Female,1.47,50.96
Female,1.62,62.59
Female,1.57,67.67
Female,1.58,53.01
Female,1.61,59.11
Female,1.58,59.78
Female,1.65,67.29
Female,1.55,55.07
Female,1.7,65.21
Female,1.62,60.6
Female,1.64,56.78
Female,1.62,68.79
Female,1.57,59.81
Female,1.63,67.7
Female,1.63,64.15
Female,1.65,64.06
Female,1.61,58.15
Female,1.7,68.44
Female,1.64,65.6
Female,1.59,63.93
Female,1.79,72.02
Female,1.7,76.49
Female,1.6,73.04
Female,1.64,68.41
Female,1.63,69.48
Female,1.58,53.12
Female,1.58,62.87
Female,1.72,67.87
Female,1.61,60.11
Female,1.68,63.73
Female,1.57,54.88
Female,1.65,63.71
Female,1.54,50.76
Female,1.54,46.15
Female,1.61,57.44
Female,1.56,58.95
Female,1.64,59.2
Female,1.64,67.57
Female,1.54,51.8
Female,1.54,45.48
Female,1.7,76.23
Female,1.54,52.69
Female,1.57,61.91
Female,1.63,65.35
Female,1.68,67.62
Female,1.59,55.36
Female,1.53,49.57
Female,1.54,54.67
Female,1.62,59.61
Female,1.58,51.47
Female,1.59,65.93
Female,1.64,67.57
Female,1.55,51.5
Female,1.57,58.82
Female,1.63,55.79
Female,1.57,50.77
Female,1.64,65.68
Female,1.54,55.56
Female,1.63,63.69
Female,1.54,53.99
Female,1.65,67.81
Female,1.64,63.91
Female,1.58,60.7
Female,1.56,59.98
Female,1.6,51.21
Female,1.5,48.93
Female,1.62,56.63
Female,1.61,65.56
Female,1.59,48.09
Female,1.6,64.03
Female,1.64,70.88
Female,1.66,67.64
Female,1.64,67.11
Female,1.66,66.11
Female,1.65,65.57
Female,1.63,68.68
Female,1.64,62.63
Female,1.73,75.66
Female,1.68,65.97
Female,1.6,66.32
Female,1.6,64.99
Female,1.67,67.98
Female,1.71,74.47
Female,1.59,62.96
Female,1.64,62.38
Female,1.58,60.84
Female,1.58,60.41
Female,1.73,66.62
Female,1.49,44.72
Female,1.68,66.66
Female,1.65,61.79
Female,1.57,54.67
Female,1.64,65.93
Female,1.69,71.11
Female,1.72,69.53
Female,1.62,60.68
Female,1.58,49.17
Female,1.61,61.21
Female,1.53,49.51
Female,1.67,68.16
Female,1.67,62.48
Female,1.54,58.71
Female,1.65,60.8
Female,1.61,55.85
Female,1.67,71.44
Female,1.61,62.52
Female,1.81,79.85
Female,1.61,64.39
Female,1.51,57.79
Female,1.54,52.7
Female,1.59,60.14
Female,1.54,52.81
Female,1.68,72.76
Female,1.72,70.72
Female,1.54,54.68
Female,1.76,84.0
Female,1.63,60.86
Female,1.65,65.56
Female,1.61,59.78
Female,1.61,60.32
Female,1.72,68.9
Female,1.59,65.24
Female,1.74,67.72
Female,1.56,56.07
Female,1.64,67.64
Female,1.7,78.06
Female,1.62,59.93
Female,1.56,58.12
Female,1.54,54.19
Female,1.68,69.99
Female,1.58,48.2
Female,1.6,60.55
Female,1.59,64.67
Female,1.61,60.35
Female,1.67,63.58
Female,1.55,57.85
Female,1.69,72.1
Female,1.61,59.35
Female,1.73,77.7
Female,1.58,63.43
Female,1.67,76.05
Female,1.59,66.85
Female,1.61,63.6
Female,1.63,62.74
Female,1.45,38.29
Female,1.64,63.28
Female,1.56,46.76
Female,1.57,50.1
Female,1.64,62.31
Female,1.6,55.53
Female,1.5,56.72
Female,1.74,71.63
Female,1.72,73.31
Female,1.59,57.39
Female,1.6,61.59
Female,1.6,64.43
Female,1.67,64.93
Female,1.66,63.3
Female,1.6,58.19
Female,1.66,64.47
Female,1.59,55.81
Female,1.64,61.62
Female,1.58,55.41
Female,1.72,70.02
Female,1.57,51.18
Female,1.58,51.88
Female,1.66,67.68
Female,1.65,59.16
Female,1.52,51.58
Female,1.62,58.57
Female,1.62,64.62
Female,1.52,51.28
Female,1.67,67.83
Female,1.58,61.14
Female,1.47,44.02
Female,1.72,73.57
Female,1.57,56.39
Female,1.52,50.47
Female,1.59,53.37
Female,1.53,56.34
Female,1.68,71.52
Female,1.7,69.89
Female,1.67,57.14
Female,1.57,52.1
Female,1.52,52.4
Female,1.67,65.34
Female,1.67,60.67
Female,1.52,46.9
Female,1.62,57.97
Female,1.47,48.47
Female,1.6,54.42
Female,1.54,40.91
Female,1.55,47.8
Female,1.52,55.41
Female,1.62,66.15
Female,1.66,67.42
Female,1.61,67.85
Female,1.62,60.96
Female,1.59,63.14
Female,1.58,59.13
Female,1.66,66.26
Female,1.62,67.24
Female,1.62,61.79
Female,1.6,65.53
Female,1.66,62.34
Female,1.59,48.87
Female,1.69,67.32
Female,1.59,65.62
Female,1.53,47.36
Female,1.68,73.37
Female,1.69,66.07
Female,1.62,63.87
Female,1.53,47.61
Female,1.6,55.36
Female,1.55,47.56
Female,1.61,58.88
Female,1.66,55.03
Female,1.56,56.7
Female,1.59,60.42
Female,1.53,52.43
Female,1.65,68.51
Female,1.78,79.72
Female,1.59,61.91
Female,1.55,58.52
Female,1.54,51.85
Female,1.62,59.09
Female,1.61,62.24
Female,1.59,56.96
Female,1.67,74.65
Female,1.49,49.9
Female,1.72,74.16
Female,1.68,69.14
Female,1.61,59.17
Female,1.68,68.45
Female,1.63,66.14
Female,1.68,65.11
Female,1.6,60.98
Female,1.58,57.62
Female,1.51,45.05
Female,1.66,63.04
Female,1.7,74.43
Female,1.63,58.82
Female,1.65,68.9
Female,1.62,76.39
Female,1.58,61.89
Female,1.63,64.04
Female,1.49,43.84
Female,1.71,68.45
Female,1.46,33.0
Female,1.62,57.9
Female,1.61,57.31
Female,1.52,50.28
Female,1.73,71.91
Female,1.65,66.53
Female,1.61,60.82
Female,1.69,72.78
Female,1.68,70.24
Female,1.5,47.8
Female,1.68,74.15
Female,1.59,60.68
Female,1.76,77.39
Female,1.62,58.87
Female,1.75,73.32
Female,1.67,60.52
Female,1.59,55.91
Female,1.65,63.2
Female,1.56,55.58
Female,1.67,60.78
Female,1.67,71.59
Female,1.53,50.44
Female,1.53,56.92
Female,1.69,75.5
Female,1.52,54.3
Female,1.72,73.46
Female,1.59,63.25
Female,1.51,47.13
Female,1.68,72.91
Female,1.71,76.57
Female,1.61,62.66
Female,1.59,61.77
Female,1.64,63.32
Female,1.59,55.61
Female,1.66,71.16
Female,1.57,67.09
Female,1.63,57.99
Female,1.66,63.77
Female,1.65,54.81
Female,1.61,65.92
Female,1.51,56.43
Female,1.56,57.37
Female,1.6,60.49
Female,1.69,62.44
Female,1.56,59.61
Female,1.66,72.91
Female,1.6,61.5
Female,1.49,51.66
Female,1.63,65.85
Female,1.57,59.38
Female,1.56,56.44
Female,1.64,61.48
Female,1.59,57.74
Female,1.64,64.21
Female,1.7,65.66
Female,1.58,65.97
Female,1.71,62.43
Female,1.67,70.79
Female,1.65,71.17
Female,1.47,42.09
Female,1.64,66.38
Female,1.55,57.69
Female,1.65,64.7
Female,1.49,52.61
Female,1.69,74.61
Female,1.71,73.01
Female,1.5,49.03
Female,1.79,91.73
Female,1.67,64.85
Female,1.61,63.13
Female,1.67,73.76
Female,1.59,55.33
Female,1.62,59.2
Female,1.59,64.32
Female,1.69,62.87
Female,1.67,73.44
Female,1.72,81.2
Female,1.48,52.45
Female,1.54,52.72
Female,1.65,69.58
Female,1.71,67.6
Female,1.57,59.43
Female,1.65,62.43
Female,1.62,59.67
Female,1.58,58.26
Female,1.64,61.11
Female,1.66,70.86
Female,1.71,69.02
Female,1.57,61.52
Female,1.7,69.74
Female,1.6,61.96
Female,1.63,65.38
Female,1.62,58.67
Female,1.59,59.58
Female,1.56,53.6
Female,1.64,67.44
Female,1.69,59.42
Female,1.64,64.36
Female,1.62,69.96
Female,1.55,63.13
Female,1.59,58.59
Female,1.54,47.56
Female,1.53,49.05
Female,1.55,50.57
Female,1.56,52.46
Female,1.59,58.6
Female,1.62,66.61
Female,1.54,44.85
Female,1.61,55.32
Female,1.66,70.8
Female,1.62,73.5
Female,1.62,62.32
Female,1.69,72.69
Female,1.56,49.65
Female,1.52,49.82
Female,1.64,57.3
Female,1.63,62.96
Female,1.72,66.34
Female,1.64,70.86
Female,1.66,63.1
Female,1.74,72.76
Female,1.71,73.75
Female,1.69,65.15
Female,1.67,65.23
Female,1.47,43.5
Female,1.55,52.27
Female,1.69,74.81
Female,1.63,56.6
Female,1.68,64.84
Female,1.52,53.87
Female,1.56,46.87
Female,1.64,60.31
Female,1.56,55.47
Female,1.59,64.68
Female,1.6,68.75
Female,1.61,56.73
Female,1.73,75.9
Female,1.6,59.48
Female,1.71,72.38
Female,1.66,67.26
Female,1.55,47.48
Female,1.65,65.71
Female,1.47,41.83
Female,1.58,62.73
Female,1.73,74.61
Female,1.69,65.17
Female,1.6,65.3
Female,1.72,74.03
Female,1.55,58.3
Female,1.7,72.59
Female,1.65,64.95
Female,1.69,71.11
Female,1.64,63.99
Female,1.56,61.83
Female,1.58,56.99
Female,1.67,71.42
Female,1.57,64.96
Female,1.57,62.32
Female,1.6,57.9
Female,1.71,66.49
Female,1.52,58.18
Female,1.65,62.81
Female,1.57,52.8
Female,1.6,56.6
Female,1.58,59.15
Female,1.62,65.75
Female,1.6,62.79
Female,1.68,69.6
Female,1.73,67.97
Female,1.69,68.86
Female,1.55,53.88
Female,1.68,63.89
Female,1.62,65.77
Female,1.51,47.03
Female,1.68,66.35
Female,1.49,46.2
Female,1.69,70.71
Female,1.69,64.81
Female,1.6,59.78
Female,1.67,57.19
Female,1.58,52.42
Female,1.71,76.62
Female,1.59,54.44
Female,1.73,79.94
Female,1.7,62.43
Female,1.67,62.46
Female,1.66,66.55
Female,1.56,61.57
Female,1.64,60.0
Female,1.63,58.31
Female,1.6,62.88
Female,1.62,58.52
Female,1.66,71.85
Female,1.65,68.05
Female,1.44,44.34
Female,1.45,40.98
Female,1.75,71.84
Female,1.62,62.75
Female,1.62,64.25
Female,1.55,51.66
Female,1.68,72.14
Female,1.52,49.03
Female,1.67,65.29
Female,1.56,66.11
Female,1.51,50.55
Female,1.56,51.86
Female,1.62,69.51
Female,1.66,65.56
Female,1.67,50.12
Female,1.52,39.48
Female,1.75,74.13
Female,1.59,65.45
Female,1.57,53.24
Female,1.64,62.48
Female,1.67,63.33
Female,1.69,72.48
Female,1.58,58.9
Female,1.56,52.99
Female,1.57,59.66
Female,1.59,61.75
Female,1.62,58.16
Female,1.54,62.51
Female,1.68,72.68
Female,1.66,66.33
Female,1.64,62.62
Female,1.64,60.59
Female,1.64,61.83
Female,1.71,78.11
Female,1.62,67.74
Female,1.56,57.64
Female,1.62,64.95
Female,1.55,52.57
Female,1.59,62.85
Female,1.69,71.26
Female,1.6,58.22
Female,1.56,63.77
Female,1.61,62.58
Female,1.56,52.01
Female,1.6,54.71
Female,1.63,61.29
Female,1.59,59.65
Female,1.68,69.48
Female,1.66,69.38
Female,1.48,47.57
Female,1.52,57.36
Female,1.62,62.66
Female,1.54,61.27
Female,1.64,63.54
Female,1.54,56.12
Female,1.56,52.65
Female,1.65,71.14
Female,1.63,64.78
Female,1.68,69.98
Female,1.67,72.95
Female,1.67,73.38
Female,1.61,60.13
Female,1.75,73.93
Female,1.62,59.84
Female,1.63,64.7
Female,1.42,38.74
Female,1.75,81.03
Female,1.55,53.86
Female,1.68,68.26
Female,1.65,68.22
Female,1.57,56.8
Female,1.6,55.03
Female,1.59,60.71
Female,1.58,62.88
Female,1.65,66.84
Female,1.69,66.94
Female,1.65,71.76
Female,1.5,49.31
Female,1.61,57.4
Female,1.65,62.95
Female,1.68,77.99
Female,1.65,68.08
Female,1.69,67.23
Female,1.55,57.65
Female,1.65,60.72
Female,1.58,62.04
Female,1.8,87.35
Female,1.64,67.82
Female,1.61,60.46
Female,1.76,81.39
Female,1.57,60.68
Female,1.55,54.45
Female,1.66,61.36
Female,1.68,62.42
Female,1.64,73.83
Female,1.73,79.21
Female,1.56,52.09
Female,1.63,57.55
Female,1.68,68.5
Female,1.73,76.28
Female,1.67,58.81
Female,1.61,67.34
Female,1.57,53.88
Female,1.59,59.92
Female,1.52,59.51
Female,1.64,63.75
Female,1.61,59.62
Female,1.67,68.72
Female,1.63,61.07
Female,1.66,61.37
Female,1.51,51.44
Female,1.7,65.04
Female,1.65,56.91
Female,1.62,60.22
Female,1.64,58.15
Female,1.54,54.72
Female,1.75,75.28
Female,1.55,50.92
Female,1.54,60.48
Female,1.57,56.72
Female,1.67,63.38
Female,1.52,48.18
Female,1.7,68.31
Female,1.54,51.75
Female,1.57,55.04
Female,1.59,64.63
Female,1.55,54.45
Female,1.7,68.41
Female,1.65,67.9
Female,1.55,51.54
Female,1.65,64.78
Female,1.7,73.81
Female,1.55,57.81
Female,1.68,61.57
Female,1.56,65.51
Female,1.47,42.48
Female,1.59,64.51
Female,1.54,55.89
Female,1.59,59.98
Female,1.68,72.1
Female,1.67,66.66
Female,1.68,68.02
Female,1.66,56.15
Female,1.7,71.22
Female,1.45,45.9
Female,1.54,55.65
Female,1.61,54.91
Female,1.58,59.99
Female,1.66,59.88
Female,1.6,64.56
Female,1.51,50.74
Female,1.61,68.9
Female,1.7,66.98
Female,1.48,49.95
Female,1.65,69.4
Female,1.53,46.67
Female,1.69,73.18
Female,1.71,65.34
Female,1.68,68.29
Female,1.7,58.7
Female,1.66,67.13
Female,1.71,75.57
Female,1.49,48.46
Female,1.58,59.87
Female,1.6,56.62
Female,1.66,62.22
Female,1.6,64.75
Female,1.61,70.11
Female,1.58,50.55
Female,1.51,49.63
Female,1.74,67.51
Female,1.6,59.38
Female,1.58,58.75
Female,1.62,66.76
Female,1.73,78.99
Female,1.63,56.99
Female,1.65,62.56
Female,1.6,55.13
Female,1.55,54.67
Female,1.52,52.85
Female,1.62,66.51
Female,1.57,56.54
Female,1.68,63.65
Female,1.58,61.67
Female,1.54,52.36
Female,1.57,56.23
Female,1.69,67.96
Female,1.5,56.22
Female,1.65,62.82
Female,1.63,60.64
Female,1.55,55.97
Female,1.63,62.93
Female,1.6,60.79
Female,1.56,60.12
Female,1.52,50.42
Female,1.66,64.32
Female,1.6,63.64
Female,1.6,65.35
Female,1.6,57.24
Female,1.73,73.16
Female,1.66,68.33
Female,1.7,73.53
Female,1.67,69.08
Female,1.57,63.51
Female,1.59,54.61
Female,1.66,61.56
Female,1.57,57.58
Female,1.65,70.8
Female,1.63,70.58
Female,1.73,74.21
Female,1.67,68.72
Female,1.64,70.45
Female,1.54,55.83
Female,1.54,54.85
Female,1.66,64.87
Female,1.68,56.25
Female,1.56,55.06
Female,1.64,67.77
Female,1.46,51.8
Female,1.58,56.76
Female,1.54,50.24
Female,1.54,61.49
Female,1.77,80.74
Female,1.67,60.25
Female,1.5,50.67
Female,1.73,77.34
Female,1.61,64.37
Female,1.67,68.57
Female,1.51,55.0
Female,1.55,43.4
Female,1.6,64.08
Female,1.59,46.65
Female,1.58,62.91
Female,1.52,44.31
Female,1.5,50.14
Female,1.68,62.04
Female,1.7,77.5
Female,1.62,58.28
Female,1.75,74.32
Female,1.57,51.55
